conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1872786928879452540,Fri Dec 27 23:29:33 +0000 2024,162,Nah ini kerjaan bajer2 koplak lobet selalu menebar ketakutan n kesalah fahaman pd pemerintahan prabowo Ppn 12% yg di setujui DPR n presiden serta dampak nya tdk terlalu terasa pd rakyat tp di besar2 kan di bumbuin isu Strategi prabowo mnghadapi koruptor blm apa2 dah ribut https://t.co/A7cLx2dRaf,1872786928879452540,https://pbs.twimg.com/ext_tw_video_thumb/1872786865767776256/pu/img/WxCuYWXNEo9Vqs9u.jpg,,in,"Osaka-shi Kita-ku, Osaka",11,153,54,https://x.com/xquitavee/status/1872786928879452540,1604408934525464576,xquitavee
1872640202814247190,Fri Dec 27 13:46:30 +0000 2024,109,Memberatkan Rakyat BEM SI: Tuntut Presiden Prabowo Batalkan Kenaikan PPN 12%. Rencana aksi ke Istana tapi diborder polisi akhirnya digelar di patung kuda kata Anty Dodo salah seorang peseta aksi ditemui wartawan di lokasi aksi Jum at 27/12/202. Awalnya terdiri dari dua https://t.co/GelPAxb7Z8,1872640202814247190,https://pbs.twimg.com/media/Gfz0VfHagAEANqe.jpg,,in,"Jakarta, Indonesia",4,14,44,https://x.com/MariaAlcaff/status/1872640202814247190,77654478,MariaAlcaff
1872626036317552953,Fri Dec 27 12:50:13 +0000 2024,617,Senang mendengar berita ini. Ada tokoh politik yg siap perang terbuka melawan korupsi juga siap korbankan jiwa dan raganya untuk bongkar dugaan skandal korupsi pejabat negara. Ini sejalan dgn komitmen Presiden Prabowo yg menyatakan perang total melawan koruptor. #RakyatMonitor# https://t.co/4fbNKD6KR5,1872626036317552953,https://pbs.twimg.com/media/GfzncFibwAAOrsF.jpg,,in,Nusa Tenggara Timur,31,353,209,https://x.com/BennyHarmanID/status/1872626036317552953,4326839355,BennyHarmanID
1872613105370587582,Fri Dec 27 11:58:50 +0000 2024,544,Prabowo Dikabarkan Sakit Dokter Tifa: Ngeri kalau Meninggal Bakal Digantikan Presiden Baru yang Super Keji https://t.co/G7x0nQ7xp5,1872613105370587582,,,in,,14,55,226,https://x.com/OposisiCerdas/status/1872613105370587582,887743587579944960,OposisiCerdas
1872566719698624553,Fri Dec 27 08:54:31 +0000 2024,258,Prabowo Dikabarkan Sakit Dokter Tifa Ngeri kalau Meninggal Bakal Digantikan Presiden Baru yang Keji https://t.co/yx23An0jfx,1872566719698624553,,,in,Indonesia,10,54,105,https://x.com/geloraco/status/1872566719698624553,3319260420,geloraco
1872543797223301597,Fri Dec 27 07:23:26 +0000 2024,252,Tenang namun pasti Presiden Prabowo Subianto @prabowo serius dg PERINGATAN KERAS-nya Mata dan telinganya di mana2 Bagi aparat harus memilih setia kpd bangsa negara dan rakyat atau Pihak2 lain. Bila SETIA pd bangsa negara &amp; rakyat AYO! Tapi bila TIDAK sy akan MEMBERSIHKANMU! https://t.co/30QP7Mk8lu,1872543797223301597,https://pbs.twimg.com/ext_tw_video_thumb/1872543640951955456/pu/img/iFHP9nluVTx5vNx-.jpg,,in,,21,335,63,https://x.com/BANGSAygSUJUD/status/1872543797223301597,1189039138835554304,BANGSAygSUJUD
1872487519184695607,Fri Dec 27 03:39:48 +0000 2024,307,Presiden Prabowo Subianto meminta semua pihak bersabar atas pencapaiannya di pemerintahan mengingat ia baru menjabat sebagai Presiden RI selama dua bulan sejak dilantik pada 20 Oktober 2024. Ia memahami ada pihak-pihak yang masih ragu terhadap kepemimpinannya. Namun menurut https://t.co/IEllepxsAA,1872487519184695607,https://pbs.twimg.com/ext_tw_video_thumb/1872487093827776512/pu/img/Y_JRGB3dBLyO-HU7.jpg,,in,,43,415,109,https://x.com/Ndons_Back/status/1872487519184695607,1289954556411969537,Ndons_Back
1872483873994760628,Fri Dec 27 03:25:19 +0000 2024,216,. . BOLA PANAS PPN 12% ADA DI TANGAN PRESIDEN Jangan mau dijadiin Sasaran Tembak atas Kebijakan Jokowi Pak Presiden @prabowo !!! Mentri-mentri Ekonomi warisan Jokowi MEMANG GOBLOK MALAS DAN PENGECUT !!! Pemerintah punya Opsi BANYAK untuk menaikkan TAX RATIO Banyak Opsi https://t.co/B6SkgOgm4W,1872483873994760628,https://pbs.twimg.com/media/GfxmKFrbcAAWOm6.jpg,,in,Bermuda Triangle,2,35,84,https://x.com/StefanAntonio__/status/1872483873994760628,1529491450605768704,StefanAntonio__
1872468330503974922,Fri Dec 27 02:23:33 +0000 2024,190,GAWAT! Kesehatan Presiden Prabowo Dikhawatirkan Pengamat: Gibran Berpotensi Naik Indonesia Bisa Punya Pemimpin Dungu Innalillahi.. https://t.co/vbY09Nh8MO,1872468330503974922,,,in,Jakarta,6,41,93,https://x.com/Kanseulir/status/1872468330503974922,279312062,Kanseulir
1872468248845074552,Fri Dec 27 02:23:13 +0000 2024,846,MAHFUD MD DIKABARKAN TELAH DITUNJUK OLEH PRESIDEN PRABOWO MENJADI JAKSA AGUNG.... MENUNTUT HUKUMAN MATI BAGI KORUPTOR DALAM MEGA KORUPSI YANG MERUGIKAN NEGARA....‼️ #JokowiBencanaNasional #JokowiBencanaNasional 🆘🆗 https://t.co/XV34gfj5p4,1872468248845074552,https://pbs.twimg.com/ext_tw_video_thumb/1872468027348066304/pu/img/iFmVN06id0Fcudx7.jpg,,in,,27,154,284,https://x.com/PngAdilnR4kyt/status/1872468248845074552,1630749805734678529,PngAdilnR4kyt
1872454980411838732,Fri Dec 27 01:30:30 +0000 2024,240, Hati2 Presiden Prabowo Subianto @prabowo kita paling anti korupsi udahlah jangan coba2 jangan main2lah HANCUR loe!' Ini yg omong wartawan sekaligus politisi senior lho ya! Sementara segelintir buzzer yg selalu mengoloknya kucing itu semata karena kedangkalan ilmu mereka https://t.co/jOENaSszJ4,1872454980411838732,https://pbs.twimg.com/ext_tw_video_thumb/1872454805752553472/pu/img/7XGaWFp8F7ZSCt8r.jpg,,in,,7,133,58,https://x.com/BANGSAygSUJUD/status/1872454980411838732,1189039138835554304,BANGSAygSUJUD
1872443543299723374,Fri Dec 27 00:45:03 +0000 2024,68,Setau gue cuma Jenderal Soeharto doang ga pernah curhat saat jadi presiden. @SBYudhoyono dulu juga suka curhat kalo ga salah nah sekarang @prabowo ikutan curhat btw yang ngancam siapa pak??? Jangan² jangan² https://t.co/lnGeHy55aL,1872443543299723374,https://pbs.twimg.com/media/GfxBeeJbUAA7B_I.jpg,,in,,6,50,17,https://x.com/_bangagoengDuA/status/1872443543299723374,1084569967394095104,_bangagoengDuA
1872428643512902001,Thu Dec 26 23:45:51 +0000 2024,1651,CONTOH LAINNYA DARI REZIM PROBLEMATIKNYA PRESIDEN PRABOWO. Sama Koruptor NEGOSIASI. Giliran sama Rakyat kecil NO MERCY . https://t.co/zaOBSNYVyb,1872428643512902001,https://pbs.twimg.com/ext_tw_video_thumb/1872412912943497216/pu/img/fyPMcxR3PdTnohkf.jpg,,in,,17,56,693,https://x.com/Chynthia_K/status/1872428643512902001,1331140639,Chynthia_K
1872285260001738758,Thu Dec 26 14:16:06 +0000 2024,7647,. MENTERINYA PRESIDEN PRABOWO KENA 'SKAK'. Rezim Prabowo Rezim Problematik. Meanwhile. Mulyono Asik-asik terus Liburan kesana-kemari sama Cucunya. Sambil Pegang Remote Control Jalannya Roda Pemerintahan Prabowo. . https://t.co/ad8uT1kyZN,1872285260001738758,https://pbs.twimg.com/ext_tw_video_thumb/1872284826352644096/pu/img/mN3TF8Unf4G6jLWn.jpg,,in,,88,278,2992,https://x.com/Chynthia_K/status/1872285260001738758,1331140639,Chynthia_K
1872248138838495241,Thu Dec 26 11:48:35 +0000 2024,301,Ada pengamat marah-marah sama Prabowo atas putusan pengadilan terhadap Harvey Moeis yang hanya divonis 6 5 tahun. Padahal itu sikap dan tindakan bodoh bagaimana bisa Presiden intervensi putusan pengadilan? Bagaimana bisa lembaga Eksekutif intervensi lembaga yudikatif? Inikan,1872248138838495241,,,in,,26,522,56,https://x.com/TeddGus/status/1872248138838495241,1447610310529982467,TeddGus
1872242412904681579,Thu Dec 26 11:25:50 +0000 2024,1761,YM Dato Anwar Ibrahim dengan baik hati memberitahu kita rakyat Indonesia Untuk menjaga kesehatan Presiden @prabowo dengan baik. Maka saya ingin sampaikan kepada YTH Presiden @prabowo Untuk segera: Kurangi Berat Badan Jaga Makanan selalu sehat Minum Suplemen Olahraga https://t.co/3ADG34e9y2,1872242412904681579,https://pbs.twimg.com/media/GfuKi8na4AA9F70.jpg,,in,,8,182,455,https://x.com/DokterTifa/status/1872242412904681579,1502822366946402304,DokterTifa
1872239000389578890,Thu Dec 26 11:12:16 +0000 2024,2173,Baca nih pak Presiden @prabowo akibat ppn naik jd 12%. Senang ya pak bikin rakyat susah n menderita! https://t.co/G3dJlUdHUQ,1872239000389578890,https://pbs.twimg.com/media/GfuHchYbgAAPESO.jpg,,in,Bekasi - Indonesia,61,439,733,https://x.com/bachrum_achmadi/status/1872239000389578890,105085302,bachrum_achmadi
1872214225881616484,Thu Dec 26 09:33:50 +0000 2024,147,Hubungan Indonesia Malaysia mesra ️ Menjaga KEDAULATAN dan SDA NKRI HARGA MATI ️ KKP bersenjata lengkap siaga kemungkinan terburuk tembak menembak tangkap 3 kapal pencuri ikan berbendera Malaysia di perairan Indonesia Presiden Prabowo Subianto @prabowo TEGAS 🇲🇨 https://t.co/Kk2hpq4aEI,1872214225881616484,https://pbs.twimg.com/ext_tw_video_thumb/1872213492482355200/pu/img/Oh4bpQSi_Ky__Zz5.jpg,,in,,2,32,27,https://x.com/BANGSAygSUJUD/status/1872214225881616484,1189039138835554304,BANGSAygSUJUD
1872160418350891244,Thu Dec 26 06:00:01 +0000 2024,6201,GAWAT! Kesehatan Presiden Prabowo Dikhawatirkan Pengamat: Gibran Berpotensi Naik Indonesia Bisa Punya Pemimpin Dungu https://t.co/Rk6nvNKw8J,1872160418350891244,,,in,Indonesia,306,568,1302,https://x.com/democrazymedia/status/1872160418350891244,1243804423001763841,democrazymedia
1872124619014185062,Thu Dec 26 03:37:46 +0000 2024,156,yg presiden pak @prabowo yg netapkan tersangka @KPK_RI ...yg di tuduh Mulyono... faktanya Mulyono g ada jabatan apapun g ada partai..katanya g ngaruh lagi.. katanya cuma kotoran monyong putih...tapi kok Mulyono masih ditakuti dan dibawa2 trus sama monyong putih...wkwkw https://t.co/MAEVoqv2iV,1872124619014185062,https://pbs.twimg.com/ext_tw_video_thumb/1872124593294696448/pu/img/nq9V0Lli33x5KMEs.jpg,,in,jambi,1,67,39,https://x.com/humaira979/status/1872124619014185062,1343923077315350528,humaira979
1871978032313016676,Thu Dec 26 02:26:35 +0000 2024,139,@geloraco @geloraco ; harvey moeis dihukum jauh dari adil katanya Presiden Prabowo mau berantas korupsi ; koq diem,1872106705859051722,,geloraco,in,"Jakarta, yogya, pagaralam",2,25,37,https://x.com/susno2g/status/1872106705859051722,131814756,susno2g
1872094662657548702,Thu Dec 26 02:24:43 +0000 2024,1280,@mohmahfudmd @mohmahfudmd ; harvey moqeis divonis jauh dari rasa keadilan koq Presiden Prabowo dan menterinya msh diam ,1872106237015564406,,mohmahfudmd,in,"Jakarta, yogya, pagaralam",14,159,202,https://x.com/susno2g/status/1872106237015564406,131814756,susno2g
1872099309715615805,Thu Dec 26 01:57:12 +0000 2024,431,Dipilih oleh rakyat disandera oleh penjahat Presiden dipilih oleh rakyat kami berharap banyak pak @prabowo bersikap tegas memberantas korupsi seperti Negara-negara lain Disaat bapak akan memaafkan koruptor rakyat berharap lebih RAMPAS HARTANYA POTONG LEHERNYA tapi harapan https://t.co/37su6m8uTY,1872099309715615805,https://pbs.twimg.com/media/GfsIZVraUAANKrJ.jpg,,in,I N D O N E S I A,15,150,175,https://x.com/Heraloebss/status/1872099309715615805,1251824880967774208,Heraloebss
1871923319609737586,Wed Dec 25 14:17:52 +0000 2024,2822,64 hari setelah menjabat terjadilah hal yang paling DITAKUTKAN seluruh Rakyat Indonesia yaitu kabar Presiden @prabowo sakit yang disampaikan PM Malaysia Yang Mulia Dato @anwaribrahim Artinya ini kabar yang valid. Tidak mungkin Dato Anwar menyampaikan secara resmi kabar,1871923319609737586,,,in,,27,477,708,https://x.com/DokterTifa/status/1871923319609737586,1502822366946402304,DokterTifa
1871917183334494603,Wed Dec 25 13:53:29 +0000 2024,384,Salam hangat dari Bapak Presiden @prabowo Selamat Natal dan Tahun Baru 2025. Sehat Selalu Semuanya. https://t.co/GPNF5NdtAr,1871917183334494603,https://pbs.twimg.com/ext_tw_video_thumb/1871917066049191936/pu/img/KTev9IYvCJx8cjK4.jpg,,in,Jakarta,9,109,60,https://x.com/Fahrihamzah/status/1871917183334494603,120968478,Fahrihamzah
1871900874685231337,Wed Dec 25 12:48:41 +0000 2024,334,Dibayar wong duwek pemerintah iku sebagian onok nang getihku saham freeport iku setahun sekali tak nikmati tak gawe liburan koruptor iku nek nginep nang omahku prabowo isok dadi presiden iku gara gara bantuanku lewat illuminati,1871900874685231337,,,in,Surabaya,8,53,28,https://x.com/donopradana/status/1871900874685231337,326969903,donopradana
1871875502442676484,Wed Dec 25 11:07:52 +0000 2024,783,Presiden Prabowo tertarik dengan politik luar negeri namun tidak memahami konteks dan cara berpolitik luar negeri dengan negara-negara Timur Tengah. Apakah ini yang dimaksud dengan out of the box ideas oleh Menlu Sugiono? https://t.co/KVAKPZex8O https://t.co/zcrWUMJfqv,1871875502442676484,https://pbs.twimg.com/media/Gfo82LVbMAAvRHC.jpg,,in,"Canberra, Australian Capital T",10,23,191,https://x.com/alfinfbasundoro/status/1871875502442676484,1467676691292049408,alfinfbasundoro
1871855692816253401,Wed Dec 25 09:49:09 +0000 2024,1284,Andai PDIP (Mega) Setuju Jokowi 3 Periode Prabowo Tidak Akan Jadi Presiden https://t.co/iRWZs7adzR,1871855692816253401,https://pbs.twimg.com/media/Gfoqw2WbsAIIiQb.jpg,,in,,20,170,437,https://x.com/Piyusaja2/status/1871855692816253401,1610273431454625792,Piyusaja2
1871786988967510520,Wed Dec 25 05:16:08 +0000 2024,111,Presiden Prabowo Dengarkan Kritikan dan masukan Masyarakat Terkait PPN 12% Prabowo akan mengambil segala kemungkinan yang terbaik bagi rakyat https://t.co/ZbPlsmuA3P,1871786988967510520,https://pbs.twimg.com/ext_tw_video_thumb/1871786861783584768/pu/img/d2grLrZg6GADNtQ0.jpg,,in,I N D O N E S I A,3,17,38,https://x.com/Heraloebss/status/1871786988967510520,1251824880967774208,Heraloebss
1871746317934117200,Wed Dec 25 02:34:32 +0000 2024,3612,Semoga Bu Srimulyani mendengarkan ini dan Presiden @prabowo berani dan mau melaksanakan https://t.co/bgzu7tK5Jl,1871746317934117200,https://pbs.twimg.com/ext_tw_video_thumb/1871746253685747712/pu/img/CgWLMcx0igvUMD2p.jpg,,in,,29,115,1855,https://x.com/msaid_didu/status/1871746317934117200,1117990249806721024,msaid_didu
1871718389401731212,Wed Dec 25 00:43:33 +0000 2024,922,Beranikah Presiden Prabowo mensahkan UU Perampasan Aset? Berani Klik RT Tidak berani Klik LIKE https://t.co/rdGvv5TApd,1871718389401731212,https://pbs.twimg.com/media/Gfmt9KhaoAAghWO.jpg,,in,"Malang, Jawa Timur",34,212,273,https://x.com/ike_hw71/status/1871718389401731212,99743594,ike_hw71
1871711203543912929,Wed Dec 25 00:15:00 +0000 2024,229,'Perubahan Karakter' Prabowo Setelah Jadi Presiden Dinilai Membingungkan Ada Apa Sebenarnya? https://t.co/qkXJYJ2UMm,1871711203543912929,,,in,Indonesia,8,95,119,https://x.com/democrazymedia/status/1871711203543912929,1243804423001763841,democrazymedia
1871532902502289736,Tue Dec 24 12:26:30 +0000 2024,111,Gemana dengan kelanjutan kasus2 ini ya ? Presiden @prabowo pernah bilang koruptor akan di kejar sampai ke Antartika dan Padang pasir.. lalu yang terbaru koruptor akan di maafkan kalo uangnya di kembalikan ke negara ? Cc. @KPK_RI @KejaksaanRI https://t.co/FDpJnhxDZq,1871532902502289736,https://pbs.twimg.com/ext_tw_video_thumb/1871532810345062400/pu/img/rfVfFYCQcaYJ7Jia.jpg,,in,,3,18,35,https://x.com/GM_Warrios/status/1871532902502289736,1263109250466762757,GM_Warrios
1871515435952377959,Tue Dec 24 11:17:05 +0000 2024,128,Dua kata yang sering di ucapkan Presiden @prabowo saat pidato : 1. Demi Rakyat 2. Demi bangsa dan negara Ayo buktikan ucapan bapak #TolakPPN12Persen #PPNMencekikRakyat https://t.co/kOWxpHj2JO,1871515435952377959,https://pbs.twimg.com/media/Gfj1XslbQAAoqVP.jpg,,in,🇮🇩 Pancasila,5,50,63,https://x.com/Urrangawak/status/1871515435952377959,506059176,Urrangawak
1871454963093864933,Tue Dec 24 07:16:47 +0000 2024,5035,Jika Presiden @prabowo lebih menyayangi rakyatnya ketimbang takut Jokowi maka ia akan membatalkan kenaikan PPN 12% ! https://t.co/HrhLCQGjd7,1871454963093864933,https://pbs.twimg.com/media/Gfi-Xx5boAAKY3o.jpg,,in,"Cengkareng, Indonesia",42,222,1776,https://x.com/NenkMonica/status/1871454963093864933,1040306964100669440,NenkMonica
1871417674452160538,Tue Dec 24 04:48:37 +0000 2024,2429,Pak Presiden @prabowo sebaiknya anda mendengarkan apa yang disampaikan Ketum Gerindra inih bahwa Rakyat yang bahagia tidak suka di peres2 tidak suka dipungli2 tidak suka pajaknya dinaik2in Pak Ketum sungguh mewakili rakyat https://t.co/0qSVj6GcIl,1871417674452160538,https://pbs.twimg.com/ext_tw_video_thumb/1871417656823476224/pu/img/z-H52wshqw-AD0Xi.jpg,,in,,55,193,1062,https://x.com/WagimanDeep212_/status/1871417674452160538,55200751,WagimanDeep212_
1871407042847727970,Tue Dec 24 04:06:22 +0000 2024,3816,Polemik 2 Bulan Prabowo Subianto Jadi Presiden: Kenaikan PPN 12 Persen Kepala Daerah Dipilih DPRD Wacana Maafkan Koruptor,1871407042847727970,,,in,Indonesia,86,88,1779,https://x.com/tempodotco/status/1871407042847727970,18129942,tempodotco
1871398863841738856,Tue Dec 24 03:33:52 +0000 2024,226,Saat Presiden Prabowo Subianto @prabowo bertekad kelak anak2 Indonesia akan naik mobil2 motor2 dll buatan Indonesia kaum nasionalis membara percaya dirinya Sementara segelintir akun buzzer yg orangnya itu2 saja mencela Sesungguhnya Presiden kita ini sudah punya data valid https://t.co/OWkDsf3BzA,1871398863841738856,https://pbs.twimg.com/ext_tw_video_thumb/1871398831264518144/pu/img/1yEIdVIarOafx16H.jpg,,in,,2,40,64,https://x.com/BANGSAygSUJUD/status/1871398863841738856,1189039138835554304,BANGSAygSUJUD
1871381528485544149,Tue Dec 24 02:24:59 +0000 2024,412,JAKARTA 24 DEC - Sekretaris Kabinet (Seskab) Mayor Teddy Indra Wijaya menafikan berita yang menyatakan Presiden RI Prabowo Subianto sakit demam sehingga membatalkan lawatannya ke Malaysia. Tak betul (Prabowo demam) kata Teddy kepada https://t.co/AgfqFqwXuW pada malam tadi. https://t.co/LEIPU5ICbK,1871381528485544149,https://pbs.twimg.com/media/Gfh6-UAa8AABpok.jpg,,in,Malaysia,31,82,137,https://x.com/keluarsekejap/status/1871381528485544149,1623155947949658113,keluarsekejap
1871380899071410613,Tue Dec 24 02:22:29 +0000 2024,482,Kenapa saya ga pernah memilih orang ini karena saya yakin bahwa gak bakalan bisa kerja . TERBUKTI kan gak bisa kerja!!! Dulu para buzzer dan penjilat bilang kalo nanti prabowo jadi presiden koruptor di babat habis ketegasan Prabowo tidak diragukan TAIK !!!! https://t.co/wReD8QEhce,1871380899071410613,https://pbs.twimg.com/ext_tw_video_thumb/1871380845946351616/pu/img/3K_BWWIGKBfFa7dg.jpg,,in,,24,111,143,https://x.com/BungkusTukang/status/1871380899071410613,1168705905015148546,BungkusTukang
1871340207863398842,Mon Dec 23 23:40:48 +0000 2024,119,Pak @prabowo apakah anda ingin dikenang sbg presiden omon2 ? https://t.co/cQRmgVYdGE,1871340207863398842,https://pbs.twimg.com/media/GfhWAHMaAAAdDjY.jpg,,in,,2,16,88,https://x.com/hipohan/status/1871340207863398842,227320530,hipohan
1871211365555474605,Mon Dec 23 15:08:49 +0000 2024,96,Hallo pak presiden @prabowo mau nanya pak apakah pajak adalah satu²nya tulang punggung negara? Apakah kekayaan alam yg terkandung di bumi Indonesia ini tidak mampu mencukupi APBN dan mensejahterakan rakyat?,1871211365555474605,,,in,Borneo,4,19,33,https://x.com/DarsAlexandra1/status/1871211365555474605,1339980917398360066,DarsAlexandra1
1871192901272875312,Mon Dec 23 13:55:27 +0000 2024,223,Cuaca sedang tidak bersahabat demam langsung menuju tanah air setelah sebelumnya berencana ke Malaysia bertemu MP Anwar Ibrahim Sehat selalu Presiden Prabowo Subianto @prabowo Sekalipun lelah menyengat langsung memimpin rapat terbatas terkait Natal dan tahun baru... https://t.co/KZjJ52YJZY,1871192901272875312,https://pbs.twimg.com/ext_tw_video_thumb/1871192776320409600/pu/img/kzUsN_yT7UGK-CEQ.jpg,,in,,4,82,30,https://x.com/BANGSAygSUJUD/status/1871192901272875312,1189039138835554304,BANGSAygSUJUD
1871190425626976451,Mon Dec 23 13:45:37 +0000 2024,296,Presiden Prabowo baru aja ngeluarin pernyataan yang bikin geger yaitu koruptor yang ngembaliin duit curian bakal dimaafkan Jadi mereka yang udah bikin negara rugi bisa bebas cuma karena ngembaliin uang? | Tempo Thread https://t.co/cmupaxhhJm,1871190425626976451,https://pbs.twimg.com/media/GffKs9RaEAIIMHt.jpg,,in,Indonesia,13,51,100,https://x.com/tempodotco/status/1871190425626976451,18129942,tempodotco
1871171628077605259,Mon Dec 23 12:30:55 +0000 2024,3293,Fatwa @MUIPusat Untuk Presiden @prabowo Cabut Segera Status PSN PIK2 Karena lebih banyak mudharatnya Jakarta 19 Desember 2024 https://t.co/SmJRSJsJpr,1871171628077605259,https://pbs.twimg.com/ext_tw_video_thumb/1871171530421587968/pu/img/dIudXNXXBIXi7A5s.jpg,,in,Indonesia,16,62,1555,https://x.com/yaniarsim/status/1871171628077605259,929287558281830400,yaniarsim
1871167871558328592,Mon Dec 23 12:15:59 +0000 2024,268,Pak @prabowo kalau saya jd Presiden tidak akan sy biarkan hal seperti ini terjadi di dpn hidung saya krn ini sangat menyakiti rasa keadilan. Saya kira bapak juga mengerti dan kami menanti tindakan nyata bapak sebagai peesiden kami. https://t.co/ISML6UsAVu,1871167871558328592,https://pbs.twimg.com/media/Gfe5QaFW0AAfhZ9.jpg,,in,"Laren, Netherlands",12,79,128,https://x.com/Gank_Of_Petojo/status/1871167871558328592,486650220,Gank_Of_Petojo
1871162863211151599,Mon Dec 23 11:56:05 +0000 2024,73,Rakyat berhak tuntut janji Prabowo di kampanye pilpres u/ berantas korupsi Demi elektabilitas lalu ingkar ala Jokowi Mulyono Ganti Presiden 2024 sarat kecurangan intimidasi Parcok &amp; operasi intelijen &amp; bansos tanpa etika sbgmn Wapres Fufufafa Kebijakan PPN 12% jg tidak tepat‼️ https://t.co/dKEjrlN92Z,1871162863211151599,https://pbs.twimg.com/ext_tw_video_thumb/1871162793451573249/pu/img/rA1E5bqQmNio4WnL.jpg,,in,,4,20,35,https://x.com/joe_pride888/status/1871162863211151599,1355098085844606981,joe_pride888
1871147781693534229,Mon Dec 23 10:56:10 +0000 2024,1054,Hakim nya masuk angin apa gimana jaksa menuntut 12 tahun vonis nya 6 5 tahun dan denda 1 M Kerugian negara 300 T tapi yg mesti di ganti cuma 210 M Alasan meringan kan dia sopan dan punya tanggungan keluarga Presiden nya prabowo koruptor di maafkan Istri sandra dewi https://t.co/lIKhu7OTxi,1871147781693534229,https://pbs.twimg.com/amplify_video_thumb/1871146638762254336/img/S1P9aXABAbyt9uNH.jpg,,in,"Kota Madiun, Jawa Timur",49,222,594,https://x.com/ilhampid/status/1871147781693534229,1447198634726998016,ilhampid
1871132551760482530,Mon Dec 23 09:55:38 +0000 2024,1412,Maaf Pak @anwaribrahim anda telah ditipu oleh Presiden @prabowo Presiden Prabowo Batal Berkunjung Ke Malaysia Karena Demam Cuma Alasan Saja! Buktinya Pulang Dari Turki Langsung Pimpin Rapat Terbatas Jangankan Kepala Negara Lain.. Rakyatnya Sendiri Di Tipu! Bilang Gak https://t.co/kPSW1EDAIE,1871132551760482530,https://pbs.twimg.com/media/GfeZI8HaUAAhSTw.jpg,,in,"Jakarta, Indonesia",27,126,549,https://x.com/Mata_Netizen62/status/1871132551760482530,817971930103828480,Mata_Netizen62
1871117231016587743,Mon Dec 23 08:54:46 +0000 2024,108,Vonis cuma 6 5 tahun Jangan jangan orang ini sudah dimaafkan oleh presiden Prabowo? https://t.co/PGlE7Rth54,1871117231016587743,https://pbs.twimg.com/media/GfeLNEmbEAAIpeo.jpg,,in,PLUIT,7,45,31,https://x.com/KangManto123/status/1871117231016587743,947632364003368961,KangManto123
1871104582799213007,Mon Dec 23 08:04:30 +0000 2024,592,Breaking News Presiden Prabowo sedang panas tinggi (demam) Semoga lekas sembuh pak,1871104582799213007,,,in,"DKI Jakarta, Indonesia",7,117,48,https://x.com/JhonSitorus_18/status/1871104582799213007,1102461866129776640,JhonSitorus_18
1871069475463966972,Mon Dec 23 05:45:00 +0000 2024,13327,Polemik 2 Bulan Prabowo Subianto Jadi Presiden: Kenaikan PPN 12 Persen Kepala Daerah Dipilih DPRD Wacana Maafkan Koruptor https://t.co/lCUGqTVDc3,1871069475463966972,,,in,Indonesia,798,682,4657,https://x.com/tempodotco/status/1871069475463966972,18129942,tempodotco
1871061795802390592,Mon Dec 23 05:14:29 +0000 2024,220,Kenapa gue Males ikut hingar bingar Pilpres kemaren..? Karena gue udah tau siapa pun yang jadi Presiden mau Abah Ganjar Prabowo sama saja.. Mulyono tetap Kaisarnya.. Omon2 dipilih karena dianggap paling mudah dikondisikan.. Semoga paham.. ,1871061795802390592,,,in,,4,29,47,https://x.com/paman_samsul/status/1871061795802390592,1761401307850825728,paman_samsul
1871060498105409758,Mon Dec 23 05:09:20 +0000 2024,258,Presiden RI Prabowo batal lakukan kunjungan resmi ke Malaysia pada pekan ini karena kondisi kesehatannya. PM Malaysia Anwar Ibrahim umumkan penundaan tersebut melalui unggahan di Instagram pribadinya Selasa (23/12). #newsupdate #update #news #oneliner https://t.co/iHULg3py90 https://t.co/vTMbPMLQ1p,1871060498105409758,https://pbs.twimg.com/media/GfdXeJDWUAAhIpe.jpg,,in,,46,140,43,https://x.com/kumparan/status/1871060498105409758,759692754985242625,kumparan
1871038598373634386,Mon Dec 23 03:42:18 +0000 2024,4723,Saya dan keluarga sudah di Pulau Langkawi bagi menerima kunjungan sahabat Presiden Prabowo Subianto hari ini. Namun malam tadi beliau mohon menangguhkan pertemuan untuk beberapa hari kerana demam. Mendoakan agar Presiden Prabowo diberi kesembuhan sesegera mungkin sekaligus https://t.co/ero4181osI,1871038598373634386,https://pbs.twimg.com/media/GfdDr8kakAAtfSa.jpg,,in,Malaysia,172,398,781,https://x.com/anwaribrahim/status/1871038598373634386,1839871,anwaribrahim
1871035502486581659,Mon Dec 23 03:30:00 +0000 2024,8358,Banjir Kritik Rencana Presiden Prabowo Maafkan Koruptor https://t.co/OY6yUQGBy5,1871035502486581659,,,in,Indonesia,378,665,1797,https://x.com/tempodotco/status/1871035502486581659,18129942,tempodotco
